epoch,train_loss,train_acc,train_precision_pos,train_precision_neg,train_recall_pos,train_recall_neg,train_F1_pos,train_F1_neg,train_AUC,val_loss,val_acc,val_precision_pos,val_precision_neg,val_recall_pos,val_recall_neg,val_F1_pos,val_F1_neg,val_AUC,test_loss,test_acc,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_F1_pos,test_F1_neg,test_AUC
54,0.0899092494605147,96.76765441894531,0.9428223967552185,0.9721106886863708,0.8577753305435181,0.9896155595779419,0.8982903361320496,0.980785071849823,0.9867222456441181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.08882592264942978,96.83212280273438,0.9463087320327759,0.9722342491149902,0.8583287000656128,0.9902783632278442,0.900174081325531,0.9811733961105347,0.9868666795378408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.08697057215078753,96.8413314819336,0.9430992603302002,0.9729553461074829,0.862202525138855,0.9896155595779419,0.9008383750915527,0.9812147617340088,0.9870092029303237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.08656507411173411,96.8275146484375,0.9348796010017395,0.974393904209137,0.8699501752853394,0.9879032373428345,0.901246964931488,0.9811020493507385,0.9879626500370118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.08364946391357451,96.89197540283203,0.9443604350090027,0.9733311533927917,0.8641394376754761,0.9898365139961243,0.9024707674980164,0.9815143942832947,0.9886794089661137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.08818344000194754,96.8275146484375,0.9366975426673889,0.9740323424339294,0.8680132627487183,0.9882898926734924,0.9010483622550964,0.9811093211174011,0.9868249541907654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.08531992650609843,96.86895751953125,0.939484715461731,0.9739934802055359,0.8677365779876709,0.988842248916626,0.902186393737793,0.9813616275787354,0.9879495210724923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.085972664345588,96.83212280273438,0.9401323795318604,0.9734152555465698,0.8646928668022156,0.9890079498291016,0.9008359313011169,0.9811496734619141,0.9874708870179087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0871101345258708,96.77226257324219,0.9359472990036011,0.9734994769096375,0.8652462363243103,0.9881793856620789,0.899209201335907,0.98078453540802,0.987665162067973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.08453962860666976,97.00248718261719,0.9463694095611572,0.9742920994758606,0.8691200613975525,0.9901679158210754,0.9061012268066406,0.9821658730506897,0.9880928927275259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.08383237623742648,96.96565246582031,0.9393398761749268,0.9752111434936523,0.8741007447242737,0.9887318015098572,0.9055468440055847,0.9819248914718628,0.9882463518291048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.08245301258047016,97.0715560913086,0.9405325651168823,0.9762787818908691,0.8796347379684448,0.9888975024223328,0.9090648889541626,0.9825476408004761,0.9888219476426066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
